State,Year,Fuel_Consumption (Million Liters),Income (Crore INR),Fuel_Price (INR per Liter),Population,Vehicle_Type
Mizoram,2020,40.93,4090.98,70.0,45889116,Heavy Vehicle
Mizoram,2021,97.86,9934.92,73.0,97806528,Two-Wheeler
Mizoram,2021,66.06,164222.97,73.0,4115127,Four-Wheeler
Mizoram,2021,8.54,66332.89,73.0,41380348,Heavy Vehicle
Mizoram,2022,62.94,194068.79,76.0,74361912,Two-Wheeler
Mizoram,2022,23.2,46385.17,76.0,6039451,Four-Wheeler
Mizoram,2022,15.89,167145.8,76.0,81518551,Heavy Vehicle
Mizoram,2023,44.61,133552.03,79.0,55827455,Two-Wheeler
Mizoram,2023,1.49,192441.27,79.0,55037895,Four-Wheeler
Mizoram,2023,98.06,35380.19,79.0,23523131,Heavy Vehicle
Mizoram,2024,13.28,39743.35,82.0,69720176,Two-Wheeler
Mizoram,2024,87.26,173560.65,82.0,90819221,Four-Wheeler
Mizoram,2024,34.33,93026.83,82.0,1951652,Heavy Vehicle
Mizoram,2025,33.84,71189.34,85.0,51839494,Two-Wheeler
Mizoram,2025,86.3,135940.25,85.0,16021808,Four-Wheeler
Mizoram,2025,83.6,179667.98,85.0,94027771,Heavy Vehicle
Mizoram,2026,27.05,195364.7,88.0,65881643,Two-Wheeler
Mizoram,2026,72.02,145291.31,88.0,82882775,Four-Wheeler
Mizoram,2026,80.05,26834.07,88.0,1815414,Heavy Vehicle
Mizoram,2027,57.21,2135.18,91.0,61949760,Two-Wheeler
Mizoram,2027,58.12,122291.15,91.0,40693982,Four-Wheeler
Mizoram,2027,54.02,118636.75,91.0,59193513,Heavy Vehicle
Mizoram,2028,13.63,102702.66,94.0,16172269,Two-Wheeler
Mizoram,2028,15.33,139807.33,94.0,19820232,Four-Wheeler
Mizoram,2028,12.35,160418.25,94.0,26008036,Heavy Vehicle
Mizoram,2029,19.06,166321.74,97.0,97215896,Two-Wheeler
Mizoram,2029,90.41,120419.78,97.0,57286827,Four-Wheeler
Mizoram,2029,32.11,120132.82,97.0,36989649,Heavy Vehicle
Mizoram,2030,84.38,171217.28,100.0,91374515,Two-Wheeler
Mizoram,2030,14.37,81464.77,100.0,98834487,Four-Wheeler
Mizoram,2030,54.67,146061.27,100.0,62258483,Heavy Vehicle
Mizoram,2031,91.19,88342.0,102.0,2551926,Two-Wheeler
Mizoram,2031,75.61,67593.92,102.0,38730226,Four-Wheeler
Mizoram,2031,78.95,112760.3,102.0,9066131,Heavy Vehicle
Mizoram,2032,51.55,59824.11,104.0,3101683,Two-Wheeler
Mizoram,2032,92.75,190557.88,104.0,1372083,Four-Wheeler
Mizoram,2032,68.49,31133.49,104.0,36721862,Heavy Vehicle
Mizoram,2033,57.03,51560.35,106.0,69299034,Two-Wheeler
Mizoram,2033,16.43,5569.28,106.0,71798517,Four-Wheeler
Mizoram,2033,51.25,56561.79,106.0,27919209,Heavy Vehicle
Mizoram,2034,3.81,31595.65,108.0,12635861,Two-Wheeler
Mizoram,2034,22.61,46736.69,108.0,80371371,Four-Wheeler
Mizoram,2034,37.54,168878.61,108.0,25729958,Heavy Vehicle
Mizoram,2035,71.38,111013.09,110.0,52862407,Two-Wheeler
Mizoram,2035,72.92,9144.71,110.0,4512556,Four-Wheeler
Mizoram,2035,62.46,38436.99,110.0,52495354,Heavy Vehicle
Mizoram,2036,89.81,38298.39,112.0,38321241,Two-Wheeler
Mizoram,2036,31.44,12071.98,112.0,76102541,Four-Wheeler
Mizoram,2036,31.88,85695.09,112.0,54251175,Heavy Vehicle
Mizoram,2037,34.95,174260.09,114.0,98977633,Two-Wheeler
Mizoram,2037,84.55,102377.71,114.0,27726508,Four-Wheeler
Mizoram,2037,32.19,189436.08,114.0,29026472,Heavy Vehicle
Mizoram,2038,73.97,69106.54,116.0,39087918,Two-Wheeler
Mizoram,2038,18.85,139357.86,116.0,6079903,Four-Wheeler
Mizoram,2038,55.04,154164.31,116.0,24820276,Heavy Vehicle
Mizoram,2039,90.95,154369.27,118.0,2675066,Two-Wheeler
Mizoram,2039,30.9,52031.51,118.0,95406454,Four-Wheeler
Mizoram,2039,5.79,85587.48,118.0,19289823,Heavy Vehicle
Mizoram,2040,36.64,38931.77,120.0,70352378,Two-Wheeler
Mizoram,2040,11.01,147413.21,120.0,93523276,Four-Wheeler
Mizoram,2040,73.93,134415.85,120.0,91904178,Heavy Vehicle
Mizoram,2041,71.27,127754.57,123.0,80187996,Two-Wheeler
Mizoram,2041,63.92,30087.64,123.0,64031086,Four-Wheeler
Mizoram,2041,66.6,153827.57,123.0,23583213,Heavy Vehicle
Mizoram,2042,92.89,61109.5,126.0,99902106,Two-Wheeler
Mizoram,2042,4.36,2973.21,126.0,22632480,Four-Wheeler
Mizoram,2042,43.24,136388.42,126.0,53481114,Heavy Vehicle
Mizoram,2043,70.29,31061.88,129.0,14826021,Two-Wheeler
Mizoram,2043,36.54,98684.32,129.0,35009390,Four-Wheeler
Mizoram,2043,46.37,163552.09,129.0,82505294,Heavy Vehicle
Mizoram,2044,67.88,160756.66,132.0,92860427,Two-Wheeler
Mizoram,2044,87.12,153355.67,132.0,72613455,Four-Wheeler
Mizoram,2044,6.04,51736.73,132.0,74190236,Heavy Vehicle
Mizoram,2045,1.79,112557.85,135.0,30818164,Two-Wheeler
Mizoram,2045,58.01,104870.46,135.0,73505611,Four-Wheeler
Mizoram,2045,45.38,9337.69,135.0,6790465,Heavy Vehicle
Mizoram,2046,38.05,78900.01,138.0,45476286,Two-Wheeler
Mizoram,2046,97.94,89089.46,138.0,47010983,Four-Wheeler
Mizoram,2046,29.24,143616.17,138.0,35275608,Heavy Vehicle
Mizoram,2047,30.05,184163.35,141.0,99463639,Two-Wheeler
Mizoram,2047,70.07,74079.37,141.0,14265506,Four-Wheeler
Mizoram,2047,15.77,134126.65,141.0,71727514,Heavy Vehicle
Mizoram,2048,34.96,25461.48,144.0,70678676,Two-Wheeler
Mizoram,2048,4.63,101341.49,144.0,21314101,Four-Wheeler
Mizoram,2048,73.04,15755.28,144.0,55938120,Heavy Vehicle
Mizoram,2049,27.0,27722.21,147.0,50316947,Two-Wheeler
Mizoram,2049,30.2,168669.08,147.0,93786725,Four-Wheeler
Mizoram,2049,99.26,197214.63,147.0,66612613,Heavy Vehicle
Mizoram,2050,24.63,107342.71,150.0,62580279,Two-Wheeler
Mizoram,2050,90.41,25489.2,150.0,15084728,Four-Wheeler
Mizoram,2050,29.69,111861.14,150.0,17466390,Heavy Vehicle
Nagaland,1950,83.32,178150.26,1.5,19287147,Two-Wheeler
Nagaland,1950,63.16,28799.23,1.5,68969339,Four-Wheeler
Nagaland,1950,48.66,4413.83,1.5,91984867,Heavy Vehicle
Nagaland,1951,92.32,77937.0,1.55,80102128,Two-Wheeler
Nagaland,1951,37.69,12822.58,1.55,20406919,Four-Wheeler
Nagaland,1951,60.23,178311.32,1.55,30546248,Heavy Vehicle
Nagaland,1952,65.05,79899.36,1.6,16350858,Two-Wheeler
Nagaland,1952,23.73,123685.04,1.6,74764639,Four-Wheeler
Nagaland,1952,51.58,36497.63,1.6,47401499,Heavy Vehicle
Nagaland,1953,18.07,166692.05,1.65,81462482,Two-Wheeler
Nagaland,1953,59.35,193536.62,1.65,43910982,Four-Wheeler
Nagaland,1953,80.81,92504.4,1.65,42299081,Heavy Vehicle
Nagaland,1954,73.37,38914.84,1.7,49289603,Two-Wheeler
Nagaland,1954,19.8,83412.75,1.7,76891770,Four-Wheeler
Nagaland,1954,1.2,1836.45,1.7,1329205,Heavy Vehicle
Nagaland,1955,61.06,137634.76,1.75,12536662,Two-Wheeler
Nagaland,1955,53.74,66360.27,1.75,38710580,Four-Wheeler
Nagaland,1955,65.37,50276.79,1.75,36976041,Heavy Vehicle
Nagaland,1956,32.18,43813.42,1.8,86786889,Two-Wheeler
Nagaland,1956,28.85,54269.03,1.8,75993868,Four-Wheeler
Nagaland,1956,54.39,159487.11,1.8,35011111,Heavy Vehicle
Nagaland,1957,2.46,192166.76,1.85,94502595,Two-Wheeler
Nagaland,1957,91.93,86033.22,1.85,47928195,Four-Wheeler
Nagaland,1957,13.75,95693.24,1.85,47365126,Heavy Vehicle
Nagaland,1958,99.62,128032.42,1.9,17793482,Two-Wheeler
Nagaland,1958,13.58,111084.47,1.9,54121619,Four-Wheeler
Nagaland,1958,87.38,22087.08,1.9,19114373,Heavy Vehicle
Nagaland,1959,99.95,97189.13,1.95,37274083,Two-Wheeler
Nagaland,1959,35.72,151664.08,1.95,36249898,Four-Wheeler
Nagaland,1959,48.27,49260.89,1.95,66686281,Heavy Vehicle
Nagaland,1960,29.48,185876.35,2.0,36909453,Two-Wheeler
Nagaland,1960,13.67,180085.19,2.0,73268471,Four-Wheeler
Nagaland,1960,51.43,136762.31,2.0,33983721,Heavy Vehicle
Nagaland,1961,5.98,7843.02,2.15,53489737,Two-Wheeler
Nagaland,1961,48.37,172334.28,2.15,74486394,Four-Wheeler
Nagaland,1961,2.27,37680.35,2.15,22246414,Heavy Vehicle
Nagaland,1962,25.93,122265.13,2.3,93386238,Two-Wheeler
Nagaland,1962,99.06,140609.21,2.3,88964657,Four-Wheeler
Nagaland,1962,91.28,87189.91,2.3,53339921,Heavy Vehicle
Nagaland,1963,72.6,44695.42,2.45,16008289,Two-Wheeler
Nagaland,1963,58.3,14764.64,2.45,80332879,Four-Wheeler
Nagaland,1963,41.88,194851.24,2.45,93914156,Heavy Vehicle
Nagaland,1964,39.93,101348.68,2.6,69943269,Two-Wheeler
Nagaland,1964,2.21,170779.72,2.6,6762501,Four-Wheeler
Nagaland,1964,80.94,133759.59,2.6,43024549,Heavy Vehicle
Nagaland,1965,50.37,92324.08,2.75,39283757,Two-Wheeler
Nagaland,1965,6.98,192138.09,2.75,16180378,Four-Wheeler
Nagaland,1965,65.77,111342.96,2.75,53054838,Heavy Vehicle
Nagaland,1966,6.53,86861.61,2.9,11760833,Two-Wheeler
Nagaland,1966,47.62,18900.79,2.9,59257264,Four-Wheeler
Nagaland,1966,63.72,125398.06,2.9,40141217,Heavy Vehicle
Nagaland,1967,49.48,122457.67,3.05,22521037,Two-Wheeler
Nagaland,1967,15.34,61921.03,3.05,71096009,Four-Wheeler
Nagaland,1967,58.22,84682.27,3.05,41038569,Heavy Vehicle
Nagaland,1968,54.88,176906.52,3.2,1029755,Two-Wheeler
Nagaland,1968,48.31,174701.91,3.2,30296949,Four-Wheeler
Nagaland,1968,61.59,195411.18,3.2,71984818,Heavy Vehicle
Nagaland,1969,32.14,82574.97,3.35,38010427,Two-Wheeler
Nagaland,1969,70.1,151006.74,3.35,60315585,Four-Wheeler
Nagaland,1969,61.53,67488.53,3.35,70221453,Heavy Vehicle
Nagaland,1970,38.25,12453.07,3.5,20729857,Two-Wheeler
Nagaland,1970,32.2,161609.31,3.5,33282031,Four-Wheeler
Nagaland,1970,35.53,174305.53,3.5,98836515,Heavy Vehicle
Nagaland,1971,73.04,91911.53,3.75,4117489,Two-Wheeler
Nagaland,1971,56.66,118413.09,3.75,75979627,Four-Wheeler
Nagaland,1971,10.37,124408.5,3.75,39225167,Heavy Vehicle
Nagaland,1972,92.28,15376.96,4.0,16701614,Two-Wheeler
Nagaland,1972,23.84,153623.75,4.0,36854014,Four-Wheeler
Nagaland,1972,35.97,129418.69,4.0,27662900,Heavy Vehicle
Nagaland,1973,74.97,100628.74,4.25,39350877,Two-Wheeler
Nagaland,1973,28.31,13809.18,4.25,32294329,Four-Wheeler
Nagaland,1973,68.62,154387.65,4.25,24238302,Heavy Vehicle
Nagaland,1974,6.3,162928.69,4.5,51861370,Two-Wheeler
Nagaland,1974,73.96,94029.94,4.5,92838676,Four-Wheeler
Nagaland,1974,4.06,1769.17,4.5,57591652,Heavy Vehicle
Nagaland,1975,67.31,115138.48,4.75,11742066,Two-Wheeler
Nagaland,1975,87.05,32367.53,4.75,17215210,Four-Wheeler
Nagaland,1975,46.72,59103.32,4.75,61717451,Heavy Vehicle
Nagaland,1976,35.74,86477.33,5.0,92539567,Two-Wheeler
Nagaland,1976,83.65,86809.14,5.0,18624296,Four-Wheeler
Nagaland,1976,51.23,191863.31,5.0,80478853,Heavy Vehicle
Nagaland,1977,10.63,65147.89,5.25,1601865,Two-Wheeler
Nagaland,1977,11.36,190217.54,5.25,77189358,Four-Wheeler
Nagaland,1977,80.83,42084.78,5.25,20608567,Heavy Vehicle
Nagaland,1978,50.25,110248.51,5.5,2622212,Two-Wheeler
Nagaland,1978,61.96,13379.01,5.5,13413126,Four-Wheeler
Nagaland,1978,28.26,144912.98,5.5,94674293,Heavy Vehicle
Nagaland,1979,51.13,27865.53,5.75,70866492,Two-Wheeler
Nagaland,1979,10.42,182253.14,5.75,39626959,Four-Wheeler
Nagaland,1979,57.33,120952.92,5.75,74394261,Heavy Vehicle
Nagaland,1980,67.29,189156.48,6.0,3593546,Two-Wheeler
Nagaland,1980,18.19,5740.18,6.0,2651163,Four-Wheeler
Nagaland,1980,73.08,118243.45,6.0,79069111,Heavy Vehicle
Nagaland,1981,55.04,161778.8,6.2,66386401,Two-Wheeler
Nagaland,1981,24.73,184259.17,6.2,98389511,Four-Wheeler
Nagaland,1981,14.61,105692.94,6.2,78325098,Heavy Vehicle
Nagaland,1982,17.22,176950.04,6.4,78041881,Two-Wheeler
Nagaland,1982,37.2,96612.78,6.4,96698023,Four-Wheeler
Nagaland,1982,13.26,198291.09,6.4,44286463,Heavy Vehicle
Nagaland,1983,63.91,104761.52,6.6,90382357,Two-Wheeler
Nagaland,1983,19.87,129382.77,6.6,81350463,Four-Wheeler
Nagaland,1983,48.41,106998.84,6.6,73983941,Heavy Vehicle
Nagaland,1984,72.87,21698.57,6.8,20736558,Two-Wheeler
Nagaland,1984,26.99,170618.0,6.8,55556745,Four-Wheeler
Nagaland,1984,7.22,3573.79,6.8,83698075,Heavy Vehicle
Nagaland,1985,91.87,172631.84,7.0,56102106,Two-Wheeler
Nagaland,1985,10.31,66099.11,7.0,31618378,Four-Wheeler
Nagaland,1985,60.97,29867.46,7.0,25757725,Heavy Vehicle
Nagaland,1986,68.72,49315.08,7.2,32643532,Two-Wheeler
Nagaland,1986,74.73,85158.66,7.2,23089037,Four-Wheeler
Nagaland,1986,57.39,42000.81,7.2,29250662,Heavy Vehicle
Nagaland,1987,55.67,141104.03,7.4,28174755,Two-Wheeler
Nagaland,1987,51.98,189080.09,7.4,88883282,Four-Wheeler
Nagaland,1987,9.91,61166.52,7.4,42698971,Heavy Vehicle
Nagaland,1988,31.56,196487.72,7.6,84688201,Two-Wheeler
Nagaland,1988,29.62,18767.52,7.6,96391962,Four-Wheeler
Nagaland,1988,4.66,174770.58,7.6,40343939,Heavy Vehicle
Nagaland,1989,58.89,185986.9,7.8,86931375,Two-Wheeler
Nagaland,1989,42.45,113829.96,7.8,55452501,Four-Wheeler
Nagaland,1989,37.79,37235.29,7.8,83924520,Heavy Vehicle
Nagaland,1990,77.57,171804.25,8.0,47754944,Two-Wheeler
Nagaland,1990,45.65,125048.68,8.0,69070639,Four-Wheeler
Nagaland,1990,67.83,5631.0,8.0,86562290,Heavy Vehicle
Nagaland,1991,18.06,29789.45,9.4,71259080,Two-Wheeler
Nagaland,1991,80.78,141860.99,9.4,65446995,Four-Wheeler
Nagaland,1991,51.22,174755.27,9.4,91921100,Heavy Vehicle
Nagaland,1992,33.24,23657.77,10.8,93374727,Two-Wheeler
Nagaland,1992,26.36,73112.32,10.8,26837846,Four-Wheeler
Nagaland,1992,63.66,6453.37,10.8,53153177,Heavy Vehicle
Nagaland,1993,78.53,80118.42,12.2,60167581,Two-Wheeler
Nagaland,1993,69.15,98295.94,12.2,52001445,Four-Wheeler
Nagaland,1993,39.65,197018.64,12.2,4081264,Heavy Vehicle
Nagaland,1994,34.91,63886.11,13.6,62854028,Two-Wheeler
Nagaland,1994,99.89,33348.57,13.6,90419671,Four-Wheeler
Nagaland,1994,21.17,173793.75,13.6,91781085,Heavy Vehicle
Nagaland,1995,16.39,15939.58,15.0,15819536,Two-Wheeler
Nagaland,1995,31.36,42427.86,15.0,42960826,Four-Wheeler
Nagaland,1995,86.54,26253.96,15.0,37155781,Heavy Vehicle
Nagaland,1996,47.56,29414.73,16.4,8365064,Two-Wheeler
Nagaland,1996,20.43,129928.02,16.4,9352636,Four-Wheeler
Nagaland,1996,32.21,198634.44,16.4,97366437,Heavy Vehicle
Nagaland,1997,51.75,53813.15,17.8,82470232,Two-Wheeler
Nagaland,1997,29.79,36284.5,17.8,90605539,Four-Wheeler
Nagaland,1997,9.05,28641.11,17.8,69787708,Heavy Vehicle
Nagaland,1998,41.86,102953.71,19.2,30039547,Two-Wheeler
Nagaland,1998,61.36,93040.53,19.2,11580662,Four-Wheeler
Nagaland,1998,10.75,120523.89,19.2,77245671,Heavy Vehicle
Nagaland,1999,69.97,168136.1,20.6,61117748,Two-Wheeler
Nagaland,1999,99.98,154348.23,20.6,29274598,Four-Wheeler
Nagaland,1999,47.23,40356.39,20.6,25922260,Heavy Vehicle
Nagaland,2000,52.35,78045.61,22.0,59264271,Two-Wheeler
Nagaland,2000,7.89,184344.56,22.0,84902846,Four-Wheeler
Nagaland,2000,6.35,156446.27,22.0,70610007,Heavy Vehicle
Nagaland,2001,84.82,45212.61,24.8,11852849,Two-Wheeler
Nagaland,2001,44.43,18026.24,24.8,66825113,Four-Wheeler
Nagaland,2001,62.54,160273.91,24.8,39582875,Heavy Vehicle
Nagaland,2002,68.95,176037.99,27.6,77495755,Two-Wheeler
Nagaland,2002,60.64,122434.08,27.6,2424231,Four-Wheeler
Nagaland,2002,1.46,194466.81,27.6,78972554,Heavy Vehicle
Nagaland,2003,47.41,149647.72,30.4,79950288,Two-Wheeler
Nagaland,2003,90.4,132226.1,30.4,37241767,Four-Wheeler
Nagaland,2003,73.45,41518.63,30.4,15385836,Heavy Vehicle
Nagaland,2004,54.61,116264.18,33.2,97666185,Two-Wheeler
Nagaland,2004,55.18,97379.44,33.2,37160540,Four-Wheeler
Nagaland,2004,89.34,6271.68,33.2,53305684,Heavy Vehicle
Nagaland,2005,78.82,140411.91,36.0,22202715,Two-Wheeler
Nagaland,2005,3.01,180635.32,36.0,32662779,Four-Wheeler
Nagaland,2005,55.13,78809.97,36.0,53014308,Heavy Vehicle
Nagaland,2006,14.0,2341.51,38.8,2628717,Two-Wheeler
Nagaland,2006,82.54,167565.91,38.8,30325262,Four-Wheeler
Nagaland,2006,76.97,80167.49,38.8,28172688,Heavy Vehicle
Nagaland,2007,92.83,114111.82,41.6,37901273,Two-Wheeler
Nagaland,2007,91.3,44561.7,41.6,13481317,Four-Wheeler
Nagaland,2007,90.44,109830.2,41.6,30646210,Heavy Vehicle
Nagaland,2008,10.31,108207.91,44.4,92972092,Two-Wheeler
Nagaland,2008,44.77,70795.23,44.4,994518,Four-Wheeler
Nagaland,2008,22.11,54575.79,44.4,52509016,Heavy Vehicle
Nagaland,2009,37.73,97876.69,47.2,87950623,Two-Wheeler
Nagaland,2009,20.38,146138.08,47.2,50591893,Four-Wheeler
Nagaland,2009,71.09,47272.63,47.2,38444074,Heavy Vehicle
Nagaland,2010,68.0,17664.29,50.0,96230632,Two-Wheeler
Nagaland,2010,49.62,110201.04,50.0,38907750,Four-Wheeler
Nagaland,2010,84.11,105051.61,50.0,96873040,Heavy Vehicle
Nagaland,2011,27.17,181084.34,52.0,63420167,Two-Wheeler
Nagaland,2011,40.91,17477.83,52.0,35232845,Four-Wheeler
Nagaland,2011,69.12,186588.77,52.0,32882798,Heavy Vehicle
Nagaland,2012,9.11,59719.68,54.0,43529386,Two-Wheeler
Nagaland,2012,87.94,132073.69,54.0,83142713,Four-Wheeler
Nagaland,2012,17.14,38085.8,54.0,11796110,Heavy Vehicle
Nagaland,2013,14.72,20353.66,56.0,26593754,Two-Wheeler
Nagaland,2013,91.39,150069.69,56.0,51522282,Four-Wheeler
Nagaland,2013,82.99,143089.83,56.0,1592295,Heavy Vehicle
Nagaland,2014,78.67,4928.66,58.0,49273650,Two-Wheeler
Nagaland,2014,48.54,40716.63,58.0,3143864,Four-Wheeler
Nagaland,2014,47.07,92935.91,58.0,9926789,Heavy Vehicle
Nagaland,2015,32.55,112620.99,60.0,49557397,Two-Wheeler
Nagaland,2015,22.39,133232.03,60.0,86992905,Four-Wheeler
Nagaland,2015,6.16,186643.22,60.0,34056937,Heavy Vehicle
Nagaland,2016,64.29,16885.3,62.0,21061260,Two-Wheeler
Nagaland,2016,16.62,187858.76,62.0,10163950,Four-Wheeler
Nagaland,2016,91.65,134161.04,62.0,10071168,Heavy Vehicle
Nagaland,2017,4.32,186326.94,64.0,47599393,Two-Wheeler
Nagaland,2017,31.29,57200.34,64.0,62900951,Four-Wheeler
Nagaland,2017,28.53,24924.2,64.0,35629446,Heavy Vehicle
Nagaland,2018,50.99,165030.69,66.0,2310502,Two-Wheeler
Nagaland,2018,11.22,89510.4,66.0,30658271,Four-Wheeler
Nagaland,2018,83.43,15913.83,66.0,93759973,Heavy Vehicle
Nagaland,2019,32.03,27694.32,68.0,93206491,Two-Wheeler
Nagaland,2019,74.53,195801.39,68.0,87052100,Four-Wheeler
Nagaland,2019,98.94,125700.97,68.0,77030792,Heavy Vehicle
Nagaland,2020,30.87,65553.27,70.0,16340187,Two-Wheeler
Nagaland,2020,97.75,158313.94,70.0,28001575,Four-Wheeler
Nagaland,2020,91.97,126477.46,70.0,75794317,Heavy Vehicle
Nagaland,2021,47.86,102272.71,73.0,96527550,Two-Wheeler
Nagaland,2021,54.06,147959.32,73.0,37999935,Four-Wheeler
Nagaland,2021,87.83,20791.76,73.0,65695170,Heavy Vehicle
Nagaland,2022,32.79,38346.4,76.0,65434798,Two-Wheeler
Nagaland,2022,96.92,130770.52,76.0,28592229,Four-Wheeler
Nagaland,2022,19.3,27047.8,76.0,38848109,Heavy Vehicle
Nagaland,2023,56.83,138386.95,79.0,40296880,Two-Wheeler
Nagaland,2023,88.61,121542.5,79.0,56720374,Four-Wheeler
Nagaland,2023,58.08,94263.92,79.0,44419687,Heavy Vehicle
Nagaland,2024,16.13,190259.61,82.0,73307601,Two-Wheeler
Nagaland,2024,19.01,197613.2,82.0,39527661,Four-Wheeler
Nagaland,2024,14.6,128318.43,82.0,86949219,Heavy Vehicle
Nagaland,2025,52.47,150075.32,85.0,67240587,Two-Wheeler
Nagaland,2025,62.2,165247.34,85.0,9476439,Four-Wheeler
Nagaland,2025,76.66,134987.12,85.0,89243877,Heavy Vehicle
Nagaland,2026,39.04,121024.26,88.0,2563411,Two-Wheeler
Nagaland,2026,0.17,2502.78,88.0,17529182,Four-Wheeler
Nagaland,2026,42.76,119952.38,88.0,36170011,Heavy Vehicle
Nagaland,2027,95.38,51140.32,91.0,97347883,Two-Wheeler
Nagaland,2027,18.16,169186.45,91.0,38683418,Four-Wheeler
Nagaland,2027,76.44,48202.34,91.0,73967032,Heavy Vehicle
Nagaland,2028,19.83,60960.95,94.0,23400666,Two-Wheeler
Nagaland,2028,87.35,38928.67,94.0,59272503,Four-Wheeler
Nagaland,2028,56.79,145778.0,94.0,90302011,Heavy Vehicle
Nagaland,2029,56.62,124212.82,97.0,58534905,Two-Wheeler
Nagaland,2029,18.94,173344.78,97.0,16291392,Four-Wheeler
Nagaland,2029,46.59,19127.19,97.0,27452497,Heavy Vehicle
Nagaland,2030,63.0,125190.19,100.0,10970915,Two-Wheeler
Nagaland,2030,92.32,181415.07,100.0,95920054,Four-Wheeler
Nagaland,2030,16.16,12498.56,100.0,55040321,Heavy Vehicle
Nagaland,2031,79.81,129195.46,102.0,14543252,Two-Wheeler
Nagaland,2031,79.66,58688.68,102.0,43387329,Four-Wheeler
Nagaland,2031,45.51,186096.35,102.0,97158028,Heavy Vehicle
Nagaland,2032,4.75,90084.65,104.0,67646588,Two-Wheeler
Nagaland,2032,50.8,157910.58,104.0,41456890,Four-Wheeler
Nagaland,2032,63.63,68330.95,104.0,27006617,Heavy Vehicle
Nagaland,2033,24.0,77729.84,106.0,5495776,Two-Wheeler
Nagaland,2033,16.96,31909.59,106.0,54660956,Four-Wheeler
Nagaland,2033,87.13,89718.86,106.0,52932318,Heavy Vehicle
Nagaland,2034,65.02,84232.88,108.0,1828558,Two-Wheeler
Nagaland,2034,19.33,115016.16,108.0,8919182,Four-Wheeler
Nagaland,2034,20.29,68052.92,108.0,39205252,Heavy Vehicle
Nagaland,2035,11.08,58640.58,110.0,23715946,Two-Wheeler
Nagaland,2035,4.84,178982.41,110.0,96835341,Four-Wheeler
Nagaland,2035,31.33,96918.19,110.0,65343796,Heavy Vehicle
Nagaland,2036,99.72,104404.48,112.0,40901659,Two-Wheeler
Nagaland,2036,20.05,26626.56,112.0,81871712,Four-Wheeler
Nagaland,2036,24.95,173796.1,112.0,77059662,Heavy Vehicle
Nagaland,2037,29.11,38735.69,114.0,56060413,Two-Wheeler
Nagaland,2037,95.97,122404.88,114.0,24867321,Four-Wheeler
Nagaland,2037,91.14,168949.37,114.0,80723309,Heavy Vehicle
Nagaland,2038,77.68,146299.12,116.0,48153409,Two-Wheeler
Nagaland,2038,49.03,86770.99,116.0,17970213,Four-Wheeler
Nagaland,2038,48.07,153757.35,116.0,1829358,Heavy Vehicle
Nagaland,2039,59.06,137265.21,118.0,41482942,Two-Wheeler
Nagaland,2039,28.27,60781.52,118.0,96238030,Four-Wheeler
Nagaland,2039,91.46,99007.06,118.0,24939796,Heavy Vehicle
Nagaland,2040,10.28,170090.27,120.0,59764667,Two-Wheeler
Nagaland,2040,61.43,128136.64,120.0,8117118,Four-Wheeler
Nagaland,2040,58.88,133415.05,120.0,96766942,Heavy Vehicle
Nagaland,2041,23.32,150728.11,123.0,82937093,Two-Wheeler
Nagaland,2041,59.69,67748.67,123.0,32038485,Four-Wheeler
Nagaland,2041,6.17,129948.85,123.0,51141896,Heavy Vehicle
Nagaland,2042,27.04,41035.38,126.0,11637016,Two-Wheeler
Nagaland,2042,45.73,57052.92,126.0,71105231,Four-Wheeler
Nagaland,2042,45.04,80176.77,126.0,22195446,Heavy Vehicle
Nagaland,2043,86.71,118781.58,129.0,73250150,Two-Wheeler
Nagaland,2043,52.8,9375.74,129.0,99655001,Four-Wheeler
Nagaland,2043,55.79,157842.77,129.0,48307704,Heavy Vehicle
Nagaland,2044,85.37,82537.29,132.0,78738762,Two-Wheeler
Nagaland,2044,41.44,165960.58,132.0,16038417,Four-Wheeler
Nagaland,2044,5.76,130574.48,132.0,76629863,Heavy Vehicle
Nagaland,2045,43.54,164419.6,135.0,54979686,Two-Wheeler
Nagaland,2045,57.42,26548.01,135.0,56763899,Four-Wheeler
Nagaland,2045,22.87,70231.35,135.0,29209623,Heavy Vehicle
Nagaland,2046,31.85,30122.58,138.0,40455575,Two-Wheeler
Nagaland,2046,92.23,183696.13,138.0,81208294,Four-Wheeler
Nagaland,2046,88.14,94003.91,138.0,30117365,Heavy Vehicle
Nagaland,2047,93.86,81049.5,141.0,91597598,Two-Wheeler
Nagaland,2047,88.64,72624.94,141.0,58926362,Four-Wheeler
Nagaland,2047,43.07,10198.29,141.0,56113944,Heavy Vehicle
Nagaland,2048,16.8,197114.4,144.0,29753936,Two-Wheeler
Nagaland,2048,74.61,179212.72,144.0,28218703,Four-Wheeler
Nagaland,2048,48.39,122337.06,144.0,88110057,Heavy Vehicle
Nagaland,2049,67.16,100765.82,147.0,79667523,Two-Wheeler
Nagaland,2049,95.25,191970.06,147.0,75344838,Four-Wheeler
Nagaland,2049,90.92,71550.36,147.0,47474620,Heavy Vehicle
Nagaland,2050,27.61,77320.03,150.0,57059213,Two-Wheeler
Nagaland,2050,2.99,27481.41,150.0,75353799,Four-Wheeler
Nagaland,2050,46.42,81194.61,150.0,3510847,Heavy Vehicle
